,Current,Voltage
,4.221E-04,0.049
,4.222E-04,0.045
,4.223E-04,0.048
,4.224E-04,0.046
,4.225E-04,0.047
,4.226E-04,0.045
,4.227E-04,0.046
,4.228E-04,0.049
,4.229E-04,0.045
,4.23E-04,0.047
,4.231E-04,0.045
,4.232E-04,0.047
,4.233E-04,0.045
,4.234E-04,0.048
,4.235E-04,0.048
,4.236E-04,0.048
,4.237E-04,0.048
,4.238E-04,0.049
,4.239E-04,0.046
,4.24E-04,0.046
,4.241E-04,0.045
,4.242E-04,0.047
,4.243E-04,0.046
,4.244E-04,0.045
,4.245E-04,0.047
,4.246E-04,0.046
,4.247E-04,0.045
,4.248E-04,0.045
,4.249E-04,0.044
,4.25E-04,0.047
,4.251E-04,0.047
,4.252E-04,0.046
,4.253E-04,0.044
,4.254E-04,0.045
,4.255E-04,0.046
,4.256E-04,0.045
,4.257E-04,0.046
,4.258E-04,0.047
,4.259E-04,0.042
,4.26E-04,0.046
,4.261E-04,0.044
,4.262E-04,0.044
,4.263E-04,0.045
,4.264E-04,0.046
,4.265E-04,0.042
,4.266E-04,0.043
,4.267E-04,0.044
,4.268E-04,0.046
,4.269E-04,0.047
,4.27E-04,0.047
,4.271E-04,0.045
,4.272E-04,0.047
,4.273E-04,0.047
,4.274E-04,0.045
,4.275E-04,0.046
,4.276E-04,0.041
,4.277E-04,0.043
,4.278E-04,0.046
,4.279E-04,0.046
,4.28E-04,0.048
,4.281E-04,0.045
,4.282E-04,0.046
,4.283E-04,0.046
,4.284E-04,0.042
,4.285E-04,0.042
,4.286E-04,0.043
,4.287E-04,0.046
,4.288E-04,0.046
,4.289E-04,0.045
,4.29E-04,0.045
,4.291E-04,0.045
,4.292E-04,0.046
,4.293E-04,0.042
,4.294E-04,0.045
,4.295E-04,0.046
,4.296E-04,0.044
,4.297E-04,0.046
,4.298E-04,0.045
,4.299E-04,0.047
,4.3E-04,0.043
,4.301E-04,0.046
,4.302E-04,0.043
,4.303E-04,0.044
,4.304E-04,0.042
,4.305E-04,0.046
,4.306E-04,0.043
,4.307E-04,0.045
,4.308E-04,0.047
,4.309E-04,0.045
,4.31E-04,0.042
,4.311E-04,0.044
,4.312E-04,0.044
,4.313E-04,0.043
,4.314E-04,0.041
,4.315E-04,0.042
,4.316E-04,0.042
,4.317E-04,0.039
,4.318E-04,0.045
,4.319E-04,0.042
,4.32E-04,0.042
,4.321E-04,0.044
,4.322E-04,0.042
,4.323E-04,0.044
,4.324E-04,0.044
,4.325E-04,0.045
,4.326E-04,0.044
,4.327E-04,0.045
,4.328E-04,0.043
,4.329E-04,0.043
,4.33E-04,0.042
,4.331E-04,0.045
,4.332E-04,0.041
,4.333E-04,0.042
,4.334E-04,0.042
,4.335E-04,0.038
,4.336E-04,0.039
,4.337E-04,0.039
,4.338E-04,0.044
,4.339E-04,0.042
,4.34E-04,0.041
,4.341E-04,0.043
,4.342E-04,0.042
,4.343E-04,0.043
,4.344E-04,0.041
,4.345E-04,0.041
,4.346E-04,0.042
,4.347E-04,0.043
,4.348E-04,0.042
,4.349E-04,0.041
,4.35E-04,0.043
,4.351E-04,0.043
,4.352E-04,0.041
,4.353E-04,0.042
,4.354E-04,0.042
,4.355E-04,0.042
,4.356E-04,0.042
,4.357E-04,0.042
,4.358E-04,0.04
,4.359E-04,0.041
,4.36E-04,0.042
,4.361E-04,0.039
,4.362E-04,0.041
,4.363E-04,0.04
,4.364E-04,0.039
,4.365E-04,0.04
,4.366E-04,0.041
,4.367E-04,0.037
,4.368E-04,0.039
,4.369E-04,0.04
,4.37E-04,0.04
,4.371E-04,0.042
,4.372E-04,0.038
,4.373E-04,0.041
,4.374E-04,0.039
,4.375E-04,0.04
,4.376E-04,0.041
,4.377E-04,0.039
,4.378E-04,0.042
,4.379E-04,0.04
,4.38E-04,0.04
,4.381E-04,0.043
,4.382E-04,0.038
,4.383E-04,0.039
,4.384E-04,0.039
,4.385E-04,0.04
,4.386E-04,0.04
,4.387E-04,0.041
,4.388E-04,0.038
,4.389E-04,0.04
,4.39E-04,0.037
,4.391E-04,0.042
,4.392E-04,0.036
,4.393E-04,0.037
,4.394E-04,0.038
,4.395E-04,0.038
,4.396E-04,0.039
,4.397E-04,0.037
,4.398E-04,0.04
,4.399E-04,0.039
,4.4E-04,0.04
,4.401E-04,0.039
,4.402E-04,0.04
,4.403E-04,0.039
,4.404E-04,0.04
,4.405E-04,0.041
,4.406E-04,0.037
,4.407E-04,0.043
,4.408E-04,0.04
,4.409E-04,0.04
,4.41E-04,0.038
,4.411E-04,0.039
,4.412E-04,0.036
,4.413E-04,0.04
,4.414E-04,0.039
,4.415E-04,0.039
,4.416E-04,0.038
,4.417E-04,0.038
,4.418E-04,0.039
,4.419E-04,0.039
,4.42E-04,0.038
,4.421E-04,0.037
,4.422E-04,0.04
,4.423E-04,0.039
,4.424E-04,0.04
,4.425E-04,0.039
,4.426E-04,0.037
,4.427E-04,0.037
,4.428E-04,0.04
,4.429E-04,0.034
,4.43E-04,0.035
,4.431E-04,0.036
,4.432E-04,0.038
,4.433E-04,0.035
,4.434E-04,0.039
,4.435E-04,0.037
,4.436E-04,0.037
,4.437E-04,0.037
,4.438E-04,0.038
,4.439E-04,0.036
,4.44E-04,0.037
,4.441E-04,0.035
,4.442E-04,0.034
,4.443E-04,0.039
,4.444E-04,0.035
,4.445E-04,0.037
,4.446E-04,0.036
,4.447E-04,0.038
,4.448E-04,0.036
,4.449E-04,0.035
,4.45E-04,0.035
,4.451E-04,0.037
,4.452E-04,0.036
,4.453E-04,0.035
,4.454E-04,0.036
,4.455E-04,0.038
,4.456E-04,0.035
,4.457E-04,0.035
,4.458E-04,0.038
,4.459E-04,0.036
,4.46E-04,0.038
,4.461E-04,0.036
,4.462E-04,0.034
,4.463E-04,0.034
,4.464E-04,0.035
,4.465E-04,0.035
,4.466E-04,0.037
,4.467E-04,0.036
,4.468E-04,0.037
,4.469E-04,0.038
,4.47E-04,0.033
,4.471E-04,0.038
,4.472E-04,0.038
,4.473E-04,0.034
,4.474E-04,0.037
,4.475E-04,0.033
,4.476E-04,0.036
,4.477E-04,0.035
,4.478E-04,0.034
,4.479E-04,0.036
,4.48E-04,0.036
,4.481E-04,0.035
,4.482E-04,0.035
,4.483E-04,0.034
,4.484E-04,0.034
,4.485E-04,0.035
,4.486E-04,0.036
,4.487E-04,0.036
,4.488E-04,0.034
,4.489E-04,0.034
,4.49E-04,0.035
,4.491E-04,0.033
,4.492E-04,0.034
,4.493E-04,0.034
,4.494E-04,0.033
,4.495E-04,0.035
,4.496E-04,0.033
,4.497E-04,0.035
,4.498E-04,0.032
,4.499E-04,0.034
,4.5E-04,0.032
,4.501E-04,0.035
,4.502E-04,0.032
,4.503E-04,0.034
,4.504E-04,0.03
,4.505E-04,0.036
,4.506E-04,0.037
,4.507E-04,0.037
,4.508E-04,0.032
,4.509E-04,0.034
,4.51E-04,0.033
,4.511E-04,0.036
,4.512E-04,0.035
,4.513E-04,0.031
,4.514E-04,0.031
,4.515E-04,0.031
,4.516E-04,0.032
,4.517E-04,0.031
,4.518E-04,0.032
,4.519E-04,0.035
,4.52E-04,0.032
,4.521E-04,0.031
,4.522E-04,0.032
,4.523E-04,0.031
,4.524E-04,0.033
,4.525E-04,0.033
,4.526E-04,0.032
,4.527E-04,0.032
,4.528E-04,0.03
,4.529E-04,0.034
,4.53E-04,0.03
,4.531E-04,0.034
,4.532E-04,0.03
,4.533E-04,0.031
,4.534E-04,0.03
,4.535E-04,0.03
,4.536E-04,0.034
,4.537E-04,0.027
,4.538E-04,0.031
,4.539E-04,0.033
,4.54E-04,0.032
,4.541E-04,0.03
,4.542E-04,0.031
,4.543E-04,0.031
,4.544E-04,0.028
,4.545E-04,0.033
,4.546E-04,0.03
,4.547E-04,0.032
,4.548E-04,0.032
,4.549E-04,0.035
,4.55E-04,0.029
,4.551E-04,0.033
,4.552E-04,0.032
,4.553E-04,0.033
,4.554E-04,0.031
,4.555E-04,0.03
,4.556E-04,0.027
,4.557E-04,0.031
,4.558E-04,0.029
,4.559E-04,0.032
,4.56E-04,0.03
,4.561E-04,0.028
,4.562E-04,0.029
,4.563E-04,0.03
,4.564E-04,0.029
,4.565E-04,0.025
,4.566E-04,0.029
,4.567E-04,0.031
,4.568E-04,0.027
,4.569E-04,0.029
,4.57E-04,0.027
,4.571E-04,0.03
,4.572E-04,0.031
,4.573E-04,0.031
,4.574E-04,0.027
,4.575E-04,0.026
,4.576E-04,0.029
,4.577E-04,0.029
,4.578E-04,0.029
,4.579E-04,0.03
,4.58E-04,0.028
,4.581E-04,0.027
,4.582E-04,0.029
,4.583E-04,0.027
,4.584E-04,0.03
,4.585E-04,0.028
,4.586E-04,0.025
,4.587E-04,0.031
,4.588E-04,0.027
,4.589E-04,0.03
,4.59E-04,0.025
,4.591E-04,0.027
,4.592E-04,0.03
,4.593E-04,0.026
,4.594E-04,0.027
,4.595E-04,0.026
,4.596E-04,0.025
,4.597E-04,0.028
,4.598E-04,0.03
,4.599E-04,0.027
,4.6E-04,0.028
,4.601E-04,0.027
,4.602E-04,0.027
,4.603E-04,0.028
,4.604E-04,0.026
,4.605E-04,0.024
,4.606E-04,0.027
,4.607E-04,0.025
,4.608E-04,0.022
,4.609E-04,0.028
,4.61E-04,0.029
,4.611E-04,0.025
,4.612E-04,0.026
,4.613E-04,0.026
,4.614E-04,0.027
,4.615E-04,0.024
,4.616E-04,0.024
,4.617E-04,0.027
,4.618E-04,0.025
,4.619E-04,0.027
,4.62E-04,0.027
,4.621E-04,0.026
,4.622E-04,0.028
,4.623E-04,0.026
,4.624E-04,0.025
,4.625E-04,0.023
,4.626E-04,0.027
,4.627E-04,0.023
,4.628E-04,0.023
,4.629E-04,0.024
,4.63E-04,0.026
,4.631E-04,0.024
,4.632E-04,0.027
,4.633E-04,0.024
,4.634E-04,0.024
,4.635E-04,0.024
,4.636E-04,0.025
,4.637E-04,0.025
,4.638E-04,0.026
,4.639E-04,0.027
,4.64E-04,0.023
,4.641E-04,0.027
,4.642E-04,0.023
,4.643E-04,0.023
,4.644E-04,0.022
,4.645E-04,0.022
,4.646E-04,0.024
,4.647E-04,0.024
,4.648E-04,0.024
,4.649E-04,0.023
,4.65E-04,0.022
,4.651E-04,0.023
,4.652E-04,0.024
,4.653E-04,0.023
,4.654E-04,0.024
,4.655E-04,0.02
,4.656E-04,0.023
,4.657E-04,0.024
,4.658E-04,0.025
,4.659E-04,0.023
,4.66E-04,0.022
,4.661E-04,0.021
,4.662E-04,0.02
,4.663E-04,0.019
,4.664E-04,0.025
,4.665E-04,0.021
,4.666E-04,0.02
,4.667E-04,0.023
,4.668E-04,0.021
,4.669E-04,0.022
,4.67E-04,0.024
,4.671E-04,0.021
,4.672E-04,0.021
,4.673E-04,0.02
,4.674E-04,0.02
,4.675E-04,0.023
,4.676E-04,0.021
,4.677E-04,0.018
,4.678E-04,0.021
,4.679E-04,0.02
,4.68E-04,0.021
,4.681E-04,0.023
,4.682E-04,0.019
,4.683E-04,0.02
,4.684E-04,0.023
,4.685E-04,0.022
,4.686E-04,0.019
,4.687E-04,0.02
,4.688E-04,0.017
,4.689E-04,0.018
,4.69E-04,0.019
,4.691E-04,0.019
,4.692E-04,0.018
,4.693E-04,0.022
,4.694E-04,0.02
,4.695E-04,0.02
,4.696E-04,0.018
,4.697E-04,0.019
,4.698E-04,0.017
,4.699E-04,0.02
,4.7E-04,0.017
,4.701E-04,0.02
,4.702E-04,0.017
,4.703E-04,0.02
,4.704E-04,0.02
,4.705E-04,0.021
,4.706E-04,0.02
,4.707E-04,0.017
,4.708E-04,0.02
,4.709E-04,0.018
,4.71E-04,0.019
,4.711E-04,0.018
,4.712E-04,0.016
,4.713E-04,0.014
,4.714E-04,0.019
,4.715E-04,0.015
,4.716E-04,0.019
,4.717E-04,0.018
,4.718E-04,0.017
,4.719E-04,0.017
,4.72E-04,0.018
,4.721E-04,0.015
,4.722E-04,0.018
,4.723E-04,0.019
,4.724E-04,0.017
,4.725E-04,0.017
,4.726E-04,0.015
,4.727E-04,0.018
,4.728E-04,0.017
,4.729E-04,0.019
,4.73E-04,0.018
,4.731E-04,0.014
,4.732E-04,0.013
,4.733E-04,0.016
,4.734E-04,0.016
,4.735E-04,0.014
,4.736E-04,0.015
,4.737E-04,0.016
,4.738E-04,0.018
,4.739E-04,0.015
,4.74E-04,0.014
,4.741E-04,0.015
,4.742E-04,0.015
,4.743E-04,0.014
,4.744E-04,0.013
,4.745E-04,0.015
,4.746E-04,0.016
,4.747E-04,0.018
,4.748E-04,0.012
,4.749E-04,0.016
,4.75E-04,0.017
,4.751E-04,0.018
,4.752E-04,0.013
,4.753E-04,0.011
,4.754E-04,0.013
,4.755E-04,0.012
,4.756E-04,0.015
,4.757E-04,0.013
,4.758E-04,0.012
,4.759E-04,0.014
,4.76E-04,0.016
,4.761E-04,0.015
,4.762E-04,0.012
,4.763E-04,0.012
,4.764E-04,0.015
,4.765E-04,0.015
,4.766E-04,0.013
,4.767E-04,0.013
,4.768E-04,0.014
,4.769E-04,0.013
,4.77E-04,0.013
,4.771E-04,0.016
,4.772E-04,0.009
,4.773E-04,0.015
,4.774E-04,0.01
,4.775E-04,0.011
,4.776E-04,0.015
,4.777E-04,0.014
,4.778E-04,0.012
,4.779E-04,0.009
,4.78E-04,0.013
,4.781E-04,0.012
,4.782E-04,0.008
,4.783E-04,0.011
,4.784E-04,0.011
,4.785E-04,0.011
,4.786E-04,0.009
,4.787E-04,0.009
,4.788E-04,0.008
,4.789E-04,0.012
,4.79E-04,0.009
,4.791E-04,0.009
,4.792E-04,0.01
,4.793E-04,0.01
,4.794E-04,0.01
,4.795E-04,0.009
,4.796E-04,0.013
,4.797E-04,0.011
,4.798E-04,0.011
,4.799E-04,0.008
,4.8E-04,0.009
,4.801E-04,0.009
,4.802E-04,0.01
,4.803E-04,0.01
,4.804E-04,0.011
,4.805E-04,0.011
,4.806E-04,0.007
,4.807E-04,0.007
,4.808E-04,0.009
,4.809E-04,0.009
,4.81E-04,0.009
,4.811E-04,0.011
,4.812E-04,0.009
,4.813E-04,0.007
,4.814E-04,0.009
,4.815E-04,0.011
,4.816E-04,0.006
,4.817E-04,0.007
,4.818E-04,0.007
,4.819E-04,0.007
,4.82E-04,0.009
,4.821E-04,0.009
,4.822E-04,0.008
,4.823E-04,0.008
,4.824E-04,0.006
,4.825E-04,0.004
,4.826E-04,0.005
,4.827E-04,0.006
,4.828E-04,0.008
,4.829E-04,0.007
,4.83E-04,0.008
,4.831E-04,0.006
,4.832E-04,0.006
,4.833E-04,0.006
,4.834E-04,0.006
,4.835E-04,0.005
,4.836E-04,0.006
,4.837E-04,0.004
,4.838E-04,0.005
,4.839E-04,0.007
,4.84E-04,0.006
,4.841E-04,0.005
,4.842E-04,0.005
,4.843E-04,0.004
,4.844E-04,0.005
,4.845E-04,0.005
,4.846E-04,0.004
,4.847E-04,0.005
,4.848E-04,0.005
,4.849E-04,0.003
,4.85E-04,0.006
,4.851E-04,0.006
,4.852E-04,0.007
,4.853E-04,0.002
,4.854E-04,0.004
,4.855E-04,0.002
,4.856E-04,0.004
,4.857E-04,0.003
,4.858E-04,0.003
,4.859E-04,0.002
,4.86E-04,0.001
,4.861E-04,0.002
,4.862E-04,0.004
,4.863E-04,0.003
,4.864E-04,0.003
,4.865E-04,0.001
,4.866E-04,0.003
,4.867E-04,0.004
,4.868E-04,0.005
,4.869E-04,0.002
,4.87E-04,0.002
,4.871E-04,0.002
,4.872E-04,0.003
,4.873E-04,0.002
,4.874E-04,0.003
,4.875E-04,0.001
,4.876E-04,0.001
,4.877E-04,0.001
,4.878E-04,0.001
,4.879E-04,-0.001
,4.88E-04,-0.002
,4.881E-04,0.004
,4.882E-04,0.002
,4.883E-04,0.001
,4.884E-04,-0.002
,4.885E-04,-0.003
,4.886E-04,0.002
,4.887E-04,0.003
,4.888E-04,-0.001
,4.889E-04,-0.001
,4.89E-04,-0.001
,4.891E-04,0.002
,4.892E-04,0
,4.893E-04,-0.002
,4.894E-04,0.001
,4.895E-04,-0.002
,4.896E-04,0.001
,4.897E-04,0
,4.898E-04,-0.002
,4.899E-04,0
,4.9E-04,-0.002
,4.901E-04,-0.001
,4.902E-04,0.001
,4.903E-04,0
,4.904E-04,-0.001
,4.905E-04,0
,4.906E-04,-0.002
,4.907E-04,-0.001
,4.908E-04,0.001
,4.909E-04,-0.001
,4.91E-04,-0.003
,4.911E-04,-0.005
,4.912E-04,-0.004
,4.913E-04,-0.003
,4.914E-04,-0.002
,4.915E-04,-0.001
,4.916E-04,-0.002
,4.917E-04,-0.002
,4.918E-04,0
,4.919E-04,-0.004
,4.92E-04,-0.003
,4.921E-04,-0.001
,4.922E-04,-0.005
,4.923E-04,-0.004
,4.924E-04,-0.002
,4.925E-04,-0.003
,4.926E-04,-0.004
,4.927E-04,-0.004
,4.928E-04,-0.006
,4.929E-04,-0.005
,4.93E-04,-0.006
,4.931E-04,-0.004
,4.932E-04,-0.005
,4.933E-04,-0.004
,4.934E-04,-0.005
,4.935E-04,-0.004
,4.936E-04,-0.003
,4.937E-04,-0.003
,4.938E-04,-0.003
,4.939E-04,-0.004
,4.94E-04,-0.005
,4.941E-04,-0.005
,4.942E-04,-0.004
,4.943E-04,-0.008
,4.944E-04,-0.005
,4.945E-04,-0.007
,4.946E-04,-0.006
,4.947E-04,-0.005
,4.948E-04,-0.004
,4.949E-04,-0.006
,4.95E-04,-0.006
,4.951E-04,-0.007
,4.952E-04,-0.01
,4.953E-04,-0.007
,4.954E-04,-0.004
,4.955E-04,-0.009
,4.956E-04,-0.005
,4.957E-04,-0.008
,4.958E-04,-0.009
,4.959E-04,-0.008
,4.96E-04,-0.009
,4.961E-04,-0.01
,4.962E-04,-0.006
,4.963E-04,-0.008
,4.964E-04,-0.009
,4.965E-04,-0.01
,4.966E-04,-0.007
,4.967E-04,-0.008
,4.968E-04,-0.009
,4.969E-04,-0.007
,4.97E-04,-0.009
,4.971E-04,-0.008
,4.972E-04,-0.007
,4.973E-04,-0.008
,4.974E-04,-0.009
,4.975E-04,-0.006
,4.976E-04,-0.011
,4.977E-04,-0.006
,4.978E-04,-0.01
,4.979E-04,-0.009
,4.98E-04,-0.009
,4.981E-04,-0.01
,4.982E-04,-0.011
,4.983E-04,-0.01
,4.984E-04,-0.009
,4.985E-04,-0.009
,4.986E-04,-0.012
,4.987E-04,-0.012
,4.988E-04,-0.013
,4.989E-04,-0.011
,4.99E-04,-0.012
,4.991E-04,-0.011
,4.992E-04,-0.011
,4.993E-04,-0.01
,4.994E-04,-0.01
,4.995E-04,-0.013
,4.996E-04,-0.008
,4.997E-04,-0.011
,4.998E-04,-0.012
,4.999E-04,-0.011
,5E-04,-0.014
,5.001E-04,-0.012
,5.002E-04,-0.01
,5.003E-04,-0.011
,5.004E-04,-0.013
,5.005E-04,-0.011
,5.006E-04,-0.014
,5.007E-04,-0.01
,5.008E-04,-0.014
,5.009E-04,-0.012
,5.01E-04,-0.015
,5.011E-04,-0.015
,5.012E-04,-0.014
,5.013E-04,-0.015
,5.014E-04,-0.016
,5.015E-04,-0.013
,5.016E-04,-0.012
,5.017E-04,-0.011
,5.018E-04,-0.015
,5.019E-04,-0.012
,5.02E-04,-0.011
,5.021E-04,-0.014
,5.022E-04,-0.012
,5.023E-04,-0.015
,5.024E-04,-0.015
,5.025E-04,-0.016
,5.026E-04,-0.012
,5.027E-04,-0.016
,5.028E-04,-0.014
,5.029E-04,-0.017
,5.03E-04,-0.016
,5.031E-04,-0.015
,5.032E-04,-0.015
,5.033E-04,-0.018
,5.034E-04,-0.016
,5.035E-04,-0.02
,5.036E-04,-0.018
,5.037E-04,-0.015
,5.038E-04,-0.018
,5.039E-04,-0.016
,5.04E-04,-0.015
,5.041E-04,-0.017
,5.042E-04,-0.015
,5.043E-04,-0.019
,5.044E-04,-0.017
,5.045E-04,-0.018
,5.046E-04,-0.019
,5.047E-04,-0.018
,5.048E-04,-0.015
,5.049E-04,-0.02
,5.05E-04,-0.018
,5.051E-04,-0.019
,5.052E-04,-0.017
,5.053E-04,-0.019
,5.054E-04,-0.018
,5.055E-04,-0.019
,5.056E-04,-0.021
,5.057E-04,-0.022
,5.058E-04,-0.022
,5.059E-04,-0.018
,5.06E-04,-0.018
,5.061E-04,-0.02
,5.062E-04,-0.017
,5.063E-04,-0.02
,5.064E-04,-0.019
,5.065E-04,-0.016
,5.066E-04,-0.018
,5.067E-04,-0.022
,5.068E-04,-0.021
,5.069E-04,-0.021
,5.07E-04,-0.02
,5.071E-04,-0.018
,5.072E-04,-0.02
,5.073E-04,-0.02
,5.074E-04,-0.021
,5.075E-04,-0.021
,5.076E-04,-0.018
,5.077E-04,-0.022
,5.078E-04,-0.022
,5.079E-04,-0.02
,5.08E-04,-0.021
,5.081E-04,-0.018
,5.082E-04,-0.022
,5.083E-04,-0.023
,5.084E-04,-0.023
,5.085E-04,-0.023
,5.086E-04,-0.022
,5.087E-04,-0.023
,5.088E-04,-0.024
,5.089E-04,-0.022
,5.09E-04,-0.02
,5.091E-04,-0.02
,5.092E-04,-0.022
,5.093E-04,-0.019
,5.094E-04,-0.021
,5.095E-04,-0.022
,5.096E-04,-0.024
,5.097E-04,-0.022
,5.098E-04,-0.023
,5.099E-04,-0.023
,5.1E-04,-0.021
,5.101E-04,-0.022
,5.102E-04,-0.025
,5.103E-04,-0.021
,5.104E-04,-0.023
,5.105E-04,-0.021
,5.106E-04,-0.023
,5.107E-04,-0.022
,5.108E-04,-0.022
,5.109E-04,-0.025
,5.11E-04,-0.024
,5.111E-04,-0.024
,5.112E-04,-0.025
,5.113E-04,-0.022
,5.114E-04,-0.026
,5.115E-04,-0.024
,5.116E-04,-0.027
,5.117E-04,-0.027
,5.118E-04,-0.025
,5.119E-04,-0.024
,5.12E-04,-0.027
,5.121E-04,-0.025
,5.122E-04,-0.024
,5.123E-04,-0.025
,5.124E-04,-0.026
,5.125E-04,-0.024
,5.126E-04,-0.024
,5.127E-04,-0.026
,5.128E-04,-0.028
,5.129E-04,-0.027
,5.13E-04,-0.025
,5.131E-04,-0.025
,5.132E-04,-0.027
,5.133E-04,-0.026
,5.134E-04,-0.027
,5.135E-04,-0.027
,5.136E-04,-0.026
,5.137E-04,-0.027
,5.138E-04,-0.03
,5.139E-04,-0.028
,5.14E-04,-0.026
,5.141E-04,-0.029
,5.142E-04,-0.025
,5.143E-04,-0.026
,5.144E-04,-0.029
,5.145E-04,-0.028
,5.146E-04,-0.024
,5.147E-04,-0.026
,5.148E-04,-0.028
,5.149E-04,-0.032
,5.15E-04,-0.031
,5.151E-04,-0.028
,5.152E-04,-0.027
,5.153E-04,-0.028
,5.154E-04,-0.026
,5.155E-04,-0.03
,5.156E-04,-0.029
,5.157E-04,-0.031
,5.158E-04,-0.029
,5.159E-04,-0.031
,5.16E-04,-0.029
,5.161E-04,-0.028
,5.162E-04,-0.03
,5.163E-04,-0.029
,5.164E-04,-0.031
,5.165E-04,-0.029
,5.166E-04,-0.032
,5.167E-04,-0.029
,5.168E-04,-0.033
,5.169E-04,-0.031
,5.17E-04,-0.031
,5.171E-04,-0.03
,5.172E-04,-0.03
,5.173E-04,-0.029
,5.174E-04,-0.033
,5.175E-04,-0.032
,5.176E-04,-0.032
,5.177E-04,-0.034
,5.178E-04,-0.032
,5.179E-04,-0.03
,5.18E-04,-0.032
,5.181E-04,-0.032
,5.182E-04,-0.034
,5.183E-04,-0.032
,5.184E-04,-0.036
,5.185E-04,-0.037
,5.186E-04,-0.033
,5.187E-04,-0.034
,5.188E-04,-0.034
,5.189E-04,-0.033
,5.19E-04,-0.031
,5.191E-04,-0.034
,5.192E-04,-0.027
,5.193E-04,-0.034
,5.194E-04,-0.03
,5.195E-04,-0.032
,5.196E-04,-0.035
,5.197E-04,-0.035
,5.198E-04,-0.037
,5.199E-04,-0.034
,5.2E-04,-0.034
,5.201E-04,-0.035
,5.202E-04,-0.035
,5.203E-04,-0.035
,5.204E-04,-0.033
,5.205E-04,-0.033
,5.206E-04,-0.036
,5.207E-04,-0.035
,5.208E-04,-0.031
,5.209E-04,-0.034
,5.21E-04,-0.034
,5.211E-04,-0.036
,5.212E-04,-0.037
,5.213E-04,-0.037
,5.214E-04,-0.036
,5.215E-04,-0.035
,5.216E-04,-0.036
,5.217E-04,-0.034
,5.218E-04,-0.035
,5.219E-04,-0.035
,5.22E-04,-0.037
,5.221E-04,-0.037
,5.222E-04,-0.038
,5.223E-04,-0.036
,5.224E-04,-0.034
,5.225E-04,-0.037
,5.226E-04,-0.035
,5.227E-04,-0.037
,5.228E-04,-0.037
,5.229E-04,-0.034
,5.23E-04,-0.037
,5.231E-04,-0.039
,5.232E-04,-0.037
,5.233E-04,-0.038
,5.234E-04,-0.038
,5.235E-04,-0.035
,5.236E-04,-0.037
,5.237E-04,-0.036
,5.238E-04,-0.036
,5.239E-04,-0.037
,5.24E-04,-0.038
,5.241E-04,-0.037
,5.242E-04,-0.035
,5.243E-04,-0.037
,5.244E-04,-0.038
,5.245E-04,-0.038
,5.246E-04,-0.037
,5.247E-04,-0.036
,5.248E-04,-0.038
,5.249E-04,-0.042
,5.25E-04,-0.038
,5.251E-04,-0.039
,5.252E-04,-0.039
,5.253E-04,-0.039
,5.254E-04,-0.04
,5.255E-04,-0.04
,5.256E-04,-0.042
,5.257E-04,-0.04
,5.258E-04,-0.039
,5.259E-04,-0.038
,5.26E-04,-0.038
,5.261E-04,-0.039
,5.262E-04,-0.042
,5.263E-04,-0.039
,5.264E-04,-0.04
,5.265E-04,-0.039
,5.266E-04,-0.043
,5.267E-04,-0.041
,5.268E-04,-0.042
,5.269E-04,-0.042
,5.27E-04,-0.043
,5.271E-04,-0.043
,5.272E-04,-0.041
,5.273E-04,-0.04
,5.274E-04,-0.042
,5.275E-04,-0.044
,5.276E-04,-0.043
,5.277E-04,-0.041
,5.278E-04,-0.039
,5.279E-04,-0.041
,5.28E-04,-0.042
,5.281E-04,-0.04
,5.282E-04,-0.041
,5.283E-04,-0.043
,5.284E-04,-0.044
,5.285E-04,-0.042
,5.286E-04,-0.045
,5.287E-04,-0.041
,5.288E-04,-0.042
,5.289E-04,-0.04
,5.29E-04,-0.045
,5.291E-04,-0.044
,5.292E-04,-0.041
,5.293E-04,-0.041
,5.294E-04,-0.043
,5.295E-04,-0.039
,5.296E-04,-0.044
,5.297E-04,-0.043
,5.298E-04,-0.039
,5.299E-04,-0.042
,5.3E-04,-0.044
,5.301E-04,-0.042
,5.302E-04,-0.044
,5.303E-04,-0.042
,5.304E-04,-0.044
,5.305E-04,-0.043
,5.306E-04,-0.046
,5.307E-04,-0.047
,5.308E-04,-0.044
,5.309E-04,-0.046
,5.31E-04,-0.045
,5.311E-04,-0.043
,5.312E-04,-0.045
,5.313E-04,-0.047
,5.314E-04,-0.044
,5.315E-04,-0.045
,5.316E-04,-0.042
,5.317E-04,-0.044
,5.318E-04,-0.044
,5.319E-04,-0.045
,5.32E-04,-0.044
,5.321E-04,-0.044
,5.322E-04,-0.046
,5.323E-04,-0.045
,5.324E-04,-0.045
,5.325E-04,-0.044
,5.326E-04,-0.045
,5.327E-04,-0.046
,5.328E-04,-0.044
,5.329E-04,-0.045
,5.33E-04,-0.046
,5.331E-04,-0.045
,5.332E-04,-0.045
,5.333E-04,-0.044
,5.334E-04,-0.044
,5.335E-04,-0.044
,5.336E-04,-0.046
,5.337E-04,-0.047
,5.338E-04,-0.047
,5.339E-04,-0.049
,5.34E-04,-0.046
,5.341E-04,-0.043
,5.342E-04,-0.049
,5.343E-04,-0.048
,5.344E-04,-0.047
,5.345E-04,-0.046
,5.346E-04,-0.047
,5.347E-04,-0.046
,5.348E-04,-0.047
,5.349E-04,-0.046
